subscriber_id,tenure_months,plan_tier,billing_cycle,country,payment_method,auto_renew,multi_profile,engagement_cohort,watch_hours_last_7d,watch_hours_last_30d,watch_hours_last_90d,distinct_titles_7d,distinct_titles_30d,distinct_titles_90d,days_since_last_login,logins_last_30d,support_tickets_7d,support_tickets_30d,support_tickets_90d,payment_failures_30d,payment_failures_90d,payment_failures_180d,days_since_plan_change,promo_active,days_until_promo_expires,monthly_revenue,churned_next_30d
2035897,39,Premium,annual,US,paypal,True,True,regular,1.97,7.5,20.9,1,5,17,3,17,0,0,0,0,0,0,-1,False,-1,19.0,0
2035898,6,Premium,annual,Other,credit_card,True,False,regular,2.75,12.6,39.4,2,9,27,3,21,0,1,2,0,0,0,-1,False,-1,19.0,0
2035899,12,Basic,annual,US,paypal,False,False,casual,0.47,2.7,9.7,1,1,7,0,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2035900,2,Basic,monthly,US,credit_card,True,True,heavy,8.29,46.3,166.9,3,33,117,3,21,0,0,0,0,0,0,-1,False,-1,9.0,0
2035901,1,Standard,monthly,US,credit_card,True,True,regular,0.97,6.1,23.6,3,5,18,35,4,0,0,0,0,1,1,50,False,-1,14.0,0
2035902,0,Basic,annual,AU,credit_card,True,False,regular,5.52,32.0,118.5,4,23,81,13,21,0,1,1,0,0,0,157,False,-1,9.0,0
2035903,9,Standard,annual,CA,credit_card,True,False,casual,0.83,4.1,13.6,1,3,9,0,6,0,0,0,0,0,0,75,False,-1,14.0,0
2035904,9,Standard,annual,Other,credit_card,False,False,regular,3.92,14.6,39.6,2,8,25,0,20,0,0,0,0,0,0,-1,True,72,14.0,0
2035905,19,Standard,monthly,US,gift_card,False,False,regular,3.04,11.0,29.3,2,7,21,1,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2035906,1,Standard,monthly,AU,credit_card,True,False,heavy,36.78,100.4,219.5,25,71,152,1,26,0,0,2,0,0,0,-1,False,-1,14.0,0
2035907,2,Premium,monthly,US,gift_card,True,True,regular,1.5,11.0,48.0,1,7,34,1,15,0,1,2,0,0,0,-1,False,-1,19.0,0
2035908,1,Premium,monthly,US,credit_card,False,False,casual,0.02,0.1,0.3,0,0,3,3,4,0,0,0,0,0,0,-1,False,-1,19.0,0
2035909,8,Standard,monthly,Other,credit_card,True,False,casual,0.31,0.8,1.8,1,0,2,16,4,0,0,0,0,0,0,-1,False,-1,14.0,0
2035910,1,Standard,annual,US,paypal,True,True,regular,5.92,14.1,28.2,3,8,18,1,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2035911,0,Premium,annual,US,paypal,True,False,regular,7.92,19.9,40.9,5,12,29,4,13,0,0,0,0,0,0,-1,False,-1,19.0,0
2035912,15,Standard,monthly,UK,credit_card,False,False,regular,7.31,26.1,69.1,5,17,49,2,19,0,0,0,0,0,0,-1,False,-1,14.0,0
2035913,3,Basic,monthly,AU,paypal,True,False,regular,1.57,5.3,13.5,0,2,8,6,10,0,0,0,0,0,0,-1,False,-1,9.0,0
2035914,5,Basic,annual,US,paypal,True,False,casual,0.44,2.4,8.6,0,2,6,3,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2035915,6,Basic,monthly,AU,credit_card,True,False,regular,1.01,4.1,11.6,0,1,9,2,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2035916,2,Basic,monthly,Other,paypal,True,True,regular,1.15,5.9,20.1,1,4,16,1,15,0,0,0,0,0,0,-1,False,-1,9.0,0
2035917,17,Standard,monthly,UK,credit_card,True,True,regular,1.0,7.4,32.4,3,8,21,35,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2035918,8,Basic,monthly,Other,credit_card,True,True,regular,4.56,16.8,45.4,3,12,33,0,14,0,0,1,0,0,0,-1,False,-1,9.0,0
2035919,0,Standard,monthly,US,paypal,True,False,casual,0.34,1.0,2.4,1,1,2,10,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2035920,9,Premium,monthly,UK,gift_card,True,True,regular,6.3,22.5,59.4,4,15,42,8,12,0,0,0,0,0,1,-1,False,-1,19.0,0
2035921,7,Basic,monthly,Other,gift_card,True,False,regular,12.35,47.9,134.1,9,33,94,6,19,0,0,0,0,0,0,0,False,-1,9.0,0
2035922,3,Standard,monthly,US,credit_card,True,True,regular,5.22,27.3,94.3,3,18,61,11,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2035923,0,Premium,annual,AU,paypal,True,False,regular,3.64,16.1,49.4,3,12,34,3,16,0,0,0,0,0,0,-1,True,48,19.0,0
2035924,22,Basic,monthly,CA,credit_card,True,False,casual,0.11,0.8,3.6,0,1,1,2,7,0,0,1,0,0,0,-1,False,-1,9.0,0
2035925,10,Basic,monthly,US,credit_card,False,False,casual,1.49,6.0,17.1,0,2,12,0,4,0,0,0,0,0,0,68,False,-1,9.0,0
2035926,27,Basic,annual,Other,paypal,True,False,regular,0.83,4.9,18.5,2,4,9,1,15,0,0,0,0,0,0,-1,True,58,9.0,0
2035927,3,Standard,annual,US,credit_card,True,False,heavy,3.98,21.1,73.3,1,14,54,29,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2035928,10,Standard,monthly,US,credit_card,False,False,regular,1.15,6.0,20.6,4,1,13,0,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2035929,16,Premium,monthly,US,paypal,False,True,regular,0.64,3.2,10.7,0,3,6,0,17,0,0,0,0,0,0,-1,False,-1,19.0,0
2035930,4,Standard,monthly,AU,paypal,True,False,regular,1.41,6.1,18.6,1,3,11,11,7,0,1,1,0,0,0,-1,True,45,14.0,0
2035931,0,Standard,monthly,CA,credit_card,True,False,regular,3.8,15.1,43.0,2,10,31,5,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2035932,38,Premium,annual,CA,paypal,True,False,regular,7.29,28.4,79.7,5,18,55,2,13,0,0,0,0,0,0,-1,False,-1,19.0,0
2035933,0,Basic,annual,US,credit_card,False,True,regular,3.99,14.2,37.2,2,9,27,10,23,0,0,0,0,0,0,-1,False,-1,9.0,0
2035934,3,Standard,annual,AU,credit_card,True,False,regular,1.86,7.2,19.9,2,5,14,0,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2035935,7,Standard,monthly,UK,credit_card,True,False,heavy,5.61,20.6,55.5,4,13,42,6,26,0,0,0,0,0,0,-1,False,-1,14.0,0
2035936,2,Standard,annual,US,credit_card,True,True,regular,5.3,22.3,66.2,2,17,47,2,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2035937,10,Standard,monthly,US,gift_card,True,False,casual,0.13,0.6,1.7,1,0,3,0,5,0,0,0,0,0,0,50,False,-1,14.0,0
2035938,13,Basic,monthly,US,paypal,False,True,regular,1.76,5.7,14.1,0,6,13,5,11,1,2,2,0,0,0,-1,False,-1,9.0,0
2035939,6,Premium,monthly,CA,credit_card,False,True,regular,3.78,15.7,46.2,3,10,29,0,10,0,0,0,0,0,0,-1,False,-1,19.0,0
2035940,10,Standard,annual,US,credit_card,True,True,heavy,6.32,23.0,61.5,4,16,40,3,31,0,0,1,0,0,0,-1,False,-1,14.0,0
2035941,11,Standard,monthly,CA,credit_card,True,True,casual,0.5,2.8,10.3,1,4,5,0,5,0,0,0,0,0,0,61,False,-1,14.0,1
2035942,19,Premium,monthly,Other,credit_card,True,False,regular,0.36,2.3,9.2,0,1,6,0,11,0,0,0,0,0,0,171,False,-1,19.0,0
2035943,13,Standard,monthly,US,paypal,True,True,casual,0.31,1.6,5.8,0,5,4,33,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2035944,12,Premium,monthly,Other,credit_card,False,True,heavy,9.43,39.5,116.8,5,27,85,6,24,0,0,0,0,0,0,-1,False,-1,19.0,0
2035945,1,Basic,monthly,US,paypal,True,False,regular,1.7,7.7,24.3,3,5,19,7,18,0,0,0,0,0,0,-1,True,43,9.0,1
2035946,13,Basic,monthly,US,credit_card,True,True,casual,0.56,1.7,3.9,0,0,0,3,5,0,0,1,0,0,0,-1,False,-1,9.0,0
2035947,19,Basic,annual,US,credit_card,True,False,regular,2.5,12.3,40.9,3,9,27,0,14,0,0,0,0,0,0,342,False,-1,9.0,0
2035948,7,Basic,monthly,CA,paypal,True,False,heavy,2.45,14.9,56.9,1,8,39,3,23,0,0,0,0,0,0,-1,False,-1,9.0,1
2035949,30,Standard,monthly,CA,paypal,True,True,regular,5.02,19.6,55.0,4,16,38,1,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2035950,6,Basic,monthly,US,credit_card,True,False,regular,2.18,15.5,66.0,1,13,46,12,19,0,0,0,0,0,0,-1,False,-1,9.0,0
2035951,9,Standard,annual,Other,credit_card,True,False,regular,4.16,14.1,35.8,4,10,26,0,14,0,0,1,0,0,0,337,False,-1,14.0,0
2035952,6,Premium,annual,US,credit_card,False,False,heavy,3.42,12.6,34.2,1,8,22,0,34,0,0,0,0,0,0,-1,False,-1,19.0,0
2035953,6,Standard,monthly,CA,credit_card,True,False,regular,2.92,17.2,64.4,4,12,46,0,13,0,0,0,0,0,0,100,True,79,14.0,0
2035954,1,Standard,annual,Other,paypal,True,False,regular,4.67,16.6,43.7,3,13,27,2,9,0,0,0,0,0,0,-1,False,-1,14.0,1
2035955,14,Premium,annual,UK,paypal,False,False,heavy,5.76,25.7,79.1,5,20,54,1,30,0,0,0,0,0,0,-1,False,-1,19.0,0
2035956,2,Standard,annual,Other,credit_card,True,True,heavy,2.76,11.2,32.1,1,9,24,2,25,0,0,0,0,0,1,-1,False,-1,14.0,0
2035957,18,Premium,monthly,AU,credit_card,True,False,casual,0.71,2.6,7.2,2,3,4,3,3,0,0,0,0,0,0,-1,False,-1,19.0,0
2035958,16,Basic,monthly,US,credit_card,True,False,regular,4.54,19.4,57.9,3,13,39,3,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2035959,15,Standard,monthly,US,credit_card,False,False,casual,0.17,1.1,4.4,0,0,4,0,3,0,0,0,0,0,0,79,False,-1,14.0,1
2035960,8,Basic,monthly,UK,paypal,True,False,heavy,10.14,37.5,101.7,6,27,71,21,8,0,0,0,0,0,0,-1,False,-1,9.0,0
2035961,2,Basic,monthly,Other,credit_card,True,False,heavy,6.46,34.2,118.6,3,25,82,1,18,0,0,0,0,0,0,-1,True,55,9.0,0
2035962,2,Basic,annual,Other,paypal,True,True,regular,0.69,3.9,13.9,1,3,9,0,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2035963,0,Standard,monthly,US,credit_card,False,False,casual,0.47,2.2,6.9,0,3,4,5,1,0,0,0,0,0,0,-1,False,-1,14.0,0
2035964,9,Basic,monthly,UK,credit_card,True,True,casual,0.77,3.2,9.6,0,4,4,1,3,0,0,0,0,0,0,-1,False,-1,9.0,0
2035965,6,Standard,annual,Other,credit_card,True,True,casual,1.18,4.6,12.9,1,5,10,4,2,0,0,0,0,0,0,-1,False,-1,14.0,0
2035966,9,Standard,monthly,US,credit_card,False,False,regular,1.66,9.0,31.6,0,5,23,2,14,0,1,1,0,0,0,108,False,-1,14.0,0
2035967,5,Basic,monthly,UK,credit_card,True,False,heavy,14.84,44.6,104.5,10,31,74,2,32,0,0,0,0,0,0,-1,False,-1,9.0,0
2035968,18,Basic,monthly,CA,credit_card,True,True,regular,1.47,9.2,35.9,3,7,25,12,13,0,0,0,0,0,0,-1,False,-1,9.0,0
2035969,6,Premium,monthly,US,credit_card,True,True,casual,1.42,5.5,15.5,2,4,10,1,5,0,0,0,0,0,0,-1,False,-1,19.0,0
2035970,19,Premium,monthly,US,credit_card,True,True,regular,1.27,4.7,12.6,0,5,8,2,18,0,0,0,0,0,0,-1,False,-1,19.0,0
2035971,2,Premium,monthly,US,credit_card,False,False,casual,0.16,0.8,2.6,0,1,3,0,5,0,0,0,0,1,1,228,True,25,19.0,0
2035972,11,Standard,monthly,UK,paypal,True,False,regular,4.22,19.1,59.3,3,12,39,3,11,0,0,0,0,0,0,-1,False,-1,14.0,1
2035973,21,Basic,monthly,Other,credit_card,True,True,regular,6.52,26.1,74.6,3,18,50,2,16,0,0,2,0,0,0,8,False,-1,9.0,0
2035974,16,Basic,monthly,US,paypal,True,True,regular,2.46,10.8,33.1,1,9,22,29,4,0,0,0,0,0,0,359,False,-1,9.0,0
2035975,0,Standard,monthly,US,credit_card,True,False,casual,1.13,2.5,4.9,1,3,3,6,6,0,0,2,0,0,0,-1,False,-1,14.0,0
2035976,8,Premium,annual,US,credit_card,True,True,casual,1.58,4.7,10.9,2,0,6,6,5,0,0,0,0,0,0,-1,False,-1,19.0,0
2035977,44,Basic,annual,AU,credit_card,True,False,casual,1.65,5.5,13.8,0,3,11,0,5,0,0,0,0,0,0,329,False,-1,9.0,0
2035978,9,Basic,monthly,AU,credit_card,True,False,regular,3.31,15.3,48.5,4,9,32,28,6,0,0,0,0,0,0,-1,False,-1,9.0,1
2035979,9,Standard,monthly,CA,gift_card,True,False,regular,5.88,14.3,28.8,3,8,20,3,11,0,0,0,0,0,0,-1,False,-1,14.0,0
2035980,5,Standard,monthly,CA,credit_card,True,True,heavy,2.18,9.4,28.2,1,8,19,27,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2035981,18,Standard,annual,AU,paypal,True,False,regular,4.82,20.9,63.4,3,16,43,0,14,0,0,0,0,0,0,12,False,-1,14.0,0
2035982,6,Premium,monthly,CA,credit_card,True,True,regular,10.57,40.7,113.5,6,25,78,3,13,0,0,0,1,1,1,-1,False,-1,19.0,0
2035983,3,Standard,monthly,UK,credit_card,True,False,heavy,3.75,16.4,49.7,3,13,36,4,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2035984,26,Premium,monthly,CA,credit_card,True,True,heavy,11.29,64.7,237.8,8,46,167,1,29,0,0,0,0,0,0,-1,False,-1,19.0,0
2035985,10,Basic,monthly,US,credit_card,True,False,casual,0.91,3.6,10.0,1,7,8,1,2,0,0,0,0,1,1,-1,False,-1,9.0,0
2035986,7,Standard,monthly,US,credit_card,True,False,regular,2.19,11.0,36.7,2,4,26,0,13,0,0,1,0,0,0,-1,False,-1,14.0,0
2035987,1,Basic,monthly,CA,credit_card,True,False,regular,2.58,17.5,72.2,2,13,48,17,2,0,0,0,0,1,1,-1,False,-1,9.0,0
2035988,8,Basic,monthly,AU,credit_card,False,False,casual,1.5,6.5,19.7,1,4,13,0,2,0,0,0,0,0,0,-1,False,-1,9.0,0
2035989,29,Basic,annual,US,credit_card,True,True,casual,0.3,1.3,3.7,2,0,1,1,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2035990,3,Basic,monthly,US,credit_card,True,False,casual,0.91,3.4,9.4,1,4,5,25,4,0,0,0,0,1,1,-1,False,-1,9.0,0
2035991,7,Basic,monthly,US,credit_card,True,True,regular,1.14,5.1,15.8,1,3,15,15,2,1,1,1,0,0,0,-1,True,43,9.0,0
2035992,0,Standard,annual,Other,credit_card,True,True,regular,3.98,25.7,102.6,3,20,71,11,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2035993,16,Basic,monthly,US,gift_card,True,False,regular,2.21,14.3,57.3,0,8,44,2,15,0,0,0,0,0,0,-1,False,-1,9.0,1
2035994,23,Basic,monthly,US,paypal,True,True,regular,2.52,8.5,21.5,2,8,15,2,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2035995,3,Standard,monthly,Other,credit_card,True,False,casual,1.84,6.3,16.3,1,4,13,27,3,0,0,0,0,0,0,-1,True,86,14.0,0
2035996,30,Basic,monthly,US,credit_card,True,True,casual,0.45,1.3,3.1,0,0,1,2,3,0,0,1,0,0,0,-1,True,19,9.0,0
2035997,9,Basic,monthly,Other,credit_card,True,True,regular,2.96,11.2,30.9,1,8,20,40,7,0,0,0,0,0,0,-1,False,-1,9.0,0
2035998,2,Premium,monthly,US,credit_card,True,True,regular,2.28,10.8,34.6,2,11,23,5,11,0,0,0,0,0,0,24,False,-1,19.0,0
2035999,3,Standard,monthly,Other,credit_card,True,False,regular,0.76,9.2,57.1,0,7,41,11,11,0,0,0,0,0,0,-1,False,-1,14.0,0
2036000,11,Premium,monthly,Other,credit_card,True,False,casual,0.16,1.3,6.3,2,1,5,0,10,0,0,0,0,0,0,-1,False,-1,19.0,0
2036001,5,Basic,monthly,US,credit_card,True,True,regular,5.4,21.7,62.2,2,15,42,8,12,0,0,0,0,0,0,314,False,-1,9.0,0
2036002,3,Standard,monthly,US,credit_card,True,True,casual,0.28,0.8,1.7,1,2,0,3,11,0,0,0,0,0,0,-1,True,83,14.0,0
2036003,8,Basic,monthly,US,credit_card,True,False,heavy,13.4,57.0,170.2,10,43,120,10,30,0,0,0,0,0,0,-1,False,-1,9.0,0
2036004,0,Standard,annual,US,credit_card,True,True,casual,0.82,3.2,8.8,0,4,5,4,3,0,0,0,0,0,1,-1,False,-1,14.0,0
2036005,3,Premium,monthly,AU,credit_card,True,True,heavy,12.57,38.3,90.6,10,27,62,3,20,0,0,0,0,0,0,-1,False,-1,19.0,0
2036006,1,Premium,annual,US,credit_card,False,True,casual,0.12,0.5,1.6,1,1,2,25,2,0,0,0,0,0,0,-1,False,-1,19.0,1
2036007,3,Standard,annual,US,credit_card,True,False,regular,14.8,39.1,83.7,9,25,60,0,13,0,0,0,1,1,1,-1,False,-1,14.0,0
2036008,0,Basic,annual,CA,gift_card,True,True,heavy,8.83,34.1,95.2,8,24,70,13,24,0,0,0,0,0,0,-1,True,24,9.0,0
2036009,16,Standard,monthly,AU,credit_card,True,False,casual,0.43,3.2,14.4,1,4,12,5,5,0,0,0,1,1,1,-1,False,-1,14.0,1
2036010,3,Standard,monthly,US,credit_card,True,False,regular,14.27,44.1,105.2,10,32,71,19,10,0,0,1,0,0,0,13,False,-1,14.0,0
2036011,11,Standard,monthly,US,paypal,False,False,regular,1.42,5.5,15.3,0,4,13,6,18,0,0,0,0,0,0,-1,False,-1,14.0,1
2036012,6,Standard,monthly,UK,credit_card,True,False,regular,2.46,8.0,19.8,2,5,16,3,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2036013,3,Standard,annual,US,gift_card,True,True,regular,5.72,24.4,72.9,4,15,52,6,18,0,0,0,0,0,0,-1,True,14,14.0,0
2036014,2,Basic,monthly,CA,credit_card,False,False,regular,2.16,9.7,30.2,2,7,25,4,9,0,0,0,0,0,0,-1,True,76,9.0,0
2036015,6,Standard,monthly,UK,credit_card,True,True,casual,0.56,3.9,16.5,2,2,14,4,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2036016,1,Basic,monthly,UK,credit_card,True,False,regular,2.33,7.0,16.2,1,5,9,7,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2036017,7,Standard,monthly,AU,credit_card,True,False,casual,1.0,3.3,8.4,1,0,5,8,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2036018,2,Standard,annual,US,gift_card,True,False,casual,0.13,0.6,1.9,2,0,0,7,9,0,0,0,0,0,0,277,False,-1,14.0,0
2036019,3,Standard,monthly,US,credit_card,True,False,regular,1.04,4.6,14.1,0,1,8,1,21,0,0,0,0,0,0,235,False,-1,14.0,0
2036020,14,Basic,annual,US,credit_card,True,False,regular,3.13,16.8,58.8,2,12,40,6,11,0,0,0,0,0,0,-1,False,-1,9.0,0
2036021,5,Standard,annual,Other,credit_card,True,False,casual,1.61,5.7,15.0,1,5,14,4,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2036022,4,Standard,monthly,US,paypal,True,False,regular,1.88,10.4,37.4,1,10,28,16,4,0,0,0,0,0,0,-1,False,-1,14.0,0
2036023,12,Basic,monthly,US,credit_card,True,True,regular,1.89,9.1,29.4,1,7,22,5,20,0,0,0,0,0,0,-1,False,-1,9.0,0
2036024,2,Basic,monthly,US,credit_card,True,False,regular,2.93,14.7,49.0,0,10,31,0,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2036025,2,Basic,monthly,CA,gift_card,True,False,regular,2.27,9.9,30.1,0,7,20,2,20,0,0,0,0,1,1,-1,False,-1,9.0,0
2036026,22,Basic,annual,US,credit_card,True,True,regular,2.06,10.6,36.4,3,6,24,0,15,0,0,0,0,0,0,-1,False,-1,9.0,0
2036027,24,Standard,monthly,UK,paypal,True,False,casual,1.34,4.1,9.7,0,1,6,14,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2036028,1,Basic,monthly,US,credit_card,True,True,regular,1.34,6.9,23.6,2,5,20,1,13,0,0,0,0,0,0,-1,True,23,9.0,0
2036029,11,Basic,annual,AU,credit_card,True,False,regular,5.69,23.4,68.2,3,16,48,4,11,0,1,1,0,0,1,-1,False,-1,9.0,0
2036030,2,Basic,monthly,Other,credit_card,True,True,regular,2.41,11.5,37.2,1,9,26,5,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2036031,22,Basic,annual,US,gift_card,True,False,regular,0.87,3.4,9.4,1,2,10,0,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2036032,0,Basic,monthly,US,credit_card,True,True,regular,1.25,5.1,14.8,0,6,10,0,12,0,0,0,0,0,0,-1,True,56,9.0,0
2036033,11,Premium,annual,US,credit_card,True,True,regular,6.15,24.7,70.8,5,17,50,3,14,0,0,0,0,0,0,-1,False,-1,19.0,0
2036034,2,Standard,monthly,US,credit_card,True,False,casual,0.35,0.8,1.4,0,0,0,16,1,0,0,0,0,1,1,-1,False,-1,14.0,0
2036035,5,Standard,annual,Other,credit_card,True,True,regular,1.86,6.3,16.0,0,3,13,3,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2036036,7,Basic,monthly,Other,credit_card,True,True,casual,0.19,1.4,5.8,1,3,4,6,5,0,0,2,0,0,0,-1,True,37,9.0,1
2036037,7,Premium,monthly,US,credit_card,True,True,casual,0.17,1.2,4.8,0,0,1,12,6,1,1,1,0,0,0,-1,False,-1,19.0,0
2036038,10,Standard,annual,AU,paypal,True,True,casual,0.43,2.0,6.5,0,0,0,1,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2036039,16,Standard,annual,AU,paypal,True,True,casual,0.61,1.1,1.8,0,0,4,2,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2036040,7,Standard,annual,AU,paypal,True,False,regular,5.27,18.5,48.2,3,16,35,1,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2036041,19,Basic,monthly,US,credit_card,True,False,heavy,4.41,33.7,151.4,4,22,107,5,20,0,0,0,1,1,1,-1,False,-1,9.0,0
2036042,8,Premium,monthly,Other,gift_card,True,True,regular,3.31,11.6,30.3,4,10,19,11,16,0,0,1,0,0,0,-1,True,60,19.0,0
2036043,0,Basic,annual,US,paypal,True,False,casual,1.17,3.3,7.2,1,0,6,4,8,0,0,0,0,0,0,317,True,51,9.0,0
2036044,7,Premium,monthly,AU,credit_card,True,False,heavy,9.38,42.3,131.2,6,32,94,13,10,0,0,1,0,0,0,-1,True,1,19.0,0
2036045,11,Premium,annual,US,credit_card,True,True,regular,2.13,13.2,51.3,2,9,35,0,17,0,0,0,0,0,0,-1,False,-1,19.0,0
2036046,20,Standard,monthly,Other,paypal,True,False,regular,1.03,5.6,19.8,1,2,18,5,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2036047,26,Premium,monthly,US,credit_card,False,True,heavy,22.58,96.4,288.7,17,69,202,3,15,1,1,1,0,0,0,-1,True,57,19.0,0
2036048,3,Basic,annual,US,credit_card,True,False,regular,3.29,12.6,34.9,2,8,25,1,20,0,0,0,0,0,0,-1,True,38,9.0,0
2036049,10,Standard,monthly,US,credit_card,True,False,regular,1.58,10.2,40.8,1,10,26,0,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2036050,3,Basic,monthly,US,paypal,True,True,regular,2.01,7.1,18.6,1,7,16,0,18,0,0,0,0,0,0,-1,False,-1,9.0,0
2036051,4,Basic,monthly,US,credit_card,True,False,heavy,14.57,64.9,199.9,11,44,139,0,27,0,0,0,0,0,0,-1,False,-1,9.0,0
2036052,24,Standard,monthly,AU,gift_card,True,True,casual,0.16,0.8,2.7,0,2,0,12,9,0,0,0,0,0,0,-1,True,36,14.0,0
2036053,8,Standard,annual,US,paypal,True,True,regular,5.55,20.5,55.4,2,16,40,2,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2036054,11,Standard,monthly,US,credit_card,True,True,regular,5.64,28.6,96.3,3,19,67,4,19,0,0,1,0,0,0,-1,True,47,14.0,0
2036055,2,Basic,annual,UK,paypal,False,True,regular,1.68,6.4,17.7,1,7,11,21,12,0,0,0,0,0,0,169,False,-1,9.0,0
2036056,5,Basic,monthly,AU,gift_card,True,False,regular,1.95,9.4,30.8,2,7,19,23,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2036057,12,Basic,monthly,CA,paypal,True,True,casual,2.98,7.3,14.7,3,8,14,1,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2036058,4,Standard,monthly,AU,credit_card,True,False,heavy,1.39,4.7,11.9,0,2,10,0,29,0,0,0,0,0,0,-1,False,-1,14.0,0
2036059,17,Basic,monthly,AU,credit_card,True,True,regular,2.7,11.1,32.2,2,8,25,10,10,0,0,2,0,0,1,-1,False,-1,9.0,0
2036060,14,Standard,monthly,US,paypal,True,False,heavy,7.31,18.7,39.0,6,15,26,6,20,0,0,1,0,0,0,-1,False,-1,14.0,0
2036061,9,Premium,monthly,US,credit_card,True,True,regular,0.82,3.9,12.5,1,4,6,1,17,0,0,0,0,0,0,131,False,-1,19.0,0
2036062,12,Premium,annual,Other,paypal,True,False,regular,2.18,8.5,23.6,3,6,16,6,14,0,0,1,0,0,0,-1,False,-1,19.0,0
2036063,1,Standard,monthly,CA,credit_card,False,True,regular,9.36,37.5,107.3,8,27,76,15,2,0,0,0,0,0,1,-1,False,-1,14.0,0
2036064,8,Basic,monthly,Other,credit_card,True,False,regular,4.36,18.7,56.0,3,13,38,0,17,0,0,0,0,0,1,-1,False,-1,9.0,0
2036065,4,Standard,monthly,Other,paypal,True,False,casual,1.16,4.1,11.0,3,5,4,3,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2036066,12,Standard,monthly,US,paypal,False,False,regular,2.97,12.6,37.4,1,9,27,0,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2036067,9,Basic,monthly,UK,credit_card,True,False,regular,6.51,21.9,55.5,5,13,38,33,2,0,0,0,0,0,0,-1,False,-1,9.0,0
2036068,8,Premium,monthly,AU,paypal,True,True,heavy,6.73,27.2,78.2,4,21,54,19,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2036069,5,Basic,monthly,UK,gift_card,True,False,regular,2.95,18.6,72.8,4,11,49,1,16,0,1,1,0,0,0,-1,False,-1,9.0,0
2036070,17,Basic,monthly,US,credit_card,True,True,regular,4.89,25.5,88.1,4,19,61,0,13,0,0,1,0,0,0,-1,False,-1,9.0,0
2036071,22,Standard,annual,CA,credit_card,True,False,regular,2.69,11.5,34.4,2,7,21,1,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2036072,2,Premium,monthly,US,paypal,True,False,regular,3.18,14.5,45.5,1,11,27,28,2,0,0,0,0,0,0,60,False,-1,19.0,0
2036073,9,Standard,monthly,UK,gift_card,True,False,regular,6.22,23.8,65.7,3,16,42,12,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2036074,39,Basic,annual,AU,credit_card,True,False,regular,3.71,12.6,32.2,5,7,24,2,13,0,0,0,0,0,0,-1,False,-1,9.0,0
2036075,14,Standard,annual,US,paypal,True,False,regular,4.94,15.0,35.3,3,11,27,0,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2036076,2,Premium,monthly,US,credit_card,True,False,regular,21.57,87.9,254.3,17,63,179,3,15,0,0,1,0,0,0,-1,False,-1,19.0,0
2036077,0,Standard,monthly,US,credit_card,True,True,heavy,3.84,13.7,36.3,4,10,26,0,25,0,0,0,0,0,0,-1,False,-1,14.0,0
